project_name,dep_name,dep_type
stout,com_google_absl,library
stout,com_github_tencent_rapidjson,library
stout,com_github_kazuho_picojson,library
stout,rules_proto,library
stout,boost,library
stout,com_github_fmtlib_fmt,library
stout,bazel_tools,library
stout,local_config_cc,library
k8s-cluster-bundle,com_github_spf13_pflag,library
k8s-cluster-bundle,com_github_gogo_protobuf,library
cloud-spanner-emulator,rules_cc,library
cloud-spanner-emulator,local_config_xcode,library
stout,com_github_gflags_gflags,library
stout,rules_python,library
stout,bazel_skylib,library
cloud-spanner-emulator,rules_python,library
cloud-spanner-emulator,com_googlesource_code_re2,library
cloud-spanner-emulator,boringssl,library
cloud-spanner-emulator,zlib,library
cloud-spanner-emulator,com_github_cares_cares,library
stout,zlib,library
k8s-cluster-bundle,io_k8s_klog_v2,library
k8s-cluster-bundle,com_github_google_gofuzz,library
cloud-spanner-emulator,com_google_farmhash,library
cloud-spanner-emulator,icu,library
cloud-spanner-emulator,com_google_googletest,library
cloud-spanner-emulator,json,library
cloud-spanner-emulator,net_java_dev_javacc_javacc_6_1_2,library
cloud-spanner-emulator,com_google_differential_privacy,library
cloud-spanner-emulator,com_google_cc_differential_privacy,library
k8s-cluster-bundle,in_gopkg_yaml_v3,library
cloud-spanner-emulator,com_googlesource_code_riegeli,library
cloud-spanner-emulator,markupsafe,library
cloud-spanner-emulator,bazel_gazelle_go_repository_tools,toolchain
cloud-spanner-emulator,go_sdk,toolchain
k8s-cluster-bundle,io_k8s_sigs_structured_merge_diff_v4,library
k8s-cluster-bundle,io_k8s_sigs_yaml,library
cloud-spanner-emulator,io_abseil_py,library
k8s-cluster-bundle,in_gopkg_yaml_v2,library
k8s-cluster-bundle,org_mongodb_go_mongo_driver,library
k8s-cluster-bundle,io_k8s_sigs_json,library
k8s-cluster-bundle,com_github_go_openapi_analysis,library
cloud-spanner-emulator,jinja,library
k8s-cluster-bundle,com_github_go_openapi_loads,library
cloud-spanner-emulator,remotejdk11_linux,library
cloud-spanner-emulator,m4_v1.4.18,library
cloud-spanner-emulator,remote_java_tools,library
cloud-spanner-emulator,six_archive,library
k8s-cluster-bundle,com_github_go_openapi_jsonreference,library
k8s-cluster-bundle,com_github_go_openapi_swag,library
k8s-cluster-bundle,in_gopkg_inf_v0,library
cloud-spanner-emulator,flex_v2.6.4,library
k8s-cluster-bundle,com_github_asaskevich_govalidator,library
k8s-cluster-bundle,com_github_go_openapi_runtime,library
k8s-cluster-bundle,com_github_go_openapi_jsonpointer,library
k8s-cluster-bundle,com_github_go_openapi_errors,library
k8s-cluster-bundle,com_github_mitchellh_mapstructure,library
k8s-cluster-bundle,com_github_pkg_errors,library
k8s-cluster-bundle,com_github_google_gnostic,library
cloud-spanner-emulator,bison_v3.3.2,library
k8s-cluster-bundle,com_github_davecgh_go_spew,library
k8s-cluster-bundle,com_github_go_logr_logr,library
cloud-spanner-emulator,org_publicsuffix,library
k8s-cluster-bundle,com_github_mailru_easyjson,library
k8s-cluster-bundle,com_github_puerkitobio_purell,library
k8s-cluster-bundle,org_golang_x_net,library
cloud-spanner-emulator,gnumake_src,library
k8s-cluster-bundle,com_github_json_iterator_go,library
k8s-cluster-bundle,org_golang_x_time,library
k8s-cluster-bundle,com_github_golang_protobuf,library
k8s-cluster-bundle,com_github_go_stack_stack,library
k8s-cluster-bundle,org_golang_google_protobuf,library
k8s-cluster-bundle,com_github_puerkitobio_urlesc,library
k8s-cluster-bundle,org_golang_x_text,library
k8s-cluster-bundle,com_github_josharian_intern,library
k8s-cluster-bundle,com_google_protobuf,library
k8s-cluster-bundle,com_github_modern_go_concurrent,library
k8s-cluster-bundle,com_github_modern_go_reflect2,library
k8s-cluster-bundle,com_github_munnerz_goautoneg,library
stout,org_bzip_bzip2,library
stout,com_github_facebook_zstd,library
stout,net_zlib_zlib,library
stout,org_lzma_lzma,library
k8s-cluster-bundle,org_golang_x_term,library
k8s-cluster-bundle,org_golang_x_oauth2,library
k8s-cluster-bundle,com_github_emicklei_go_restful,library
k8s-cluster-bundle,org_golang_x_sys,library
k8s-cluster-bundle,rules_python,library
k8s-cluster-bundle,zlib,library
cloud-spanner-emulator,bazel_gazelle_go_repository_tools,toolchain
cloud-spanner-emulator,bazel_gazelle_go_repository_config,library
cloud-spanner-emulator,grpc_ecosystem_grpc_gateway,library
cloud-spanner-emulator,org_golang_google_grpc,library
brotli,local_config_platform,library
brotli,remotejdk11_linux_toolchain_config_repo,library
brotli,remotejdk11_macos_toolchain_config_repo,library
brotli,remotejdk11_linux_ppc64le_toolchain_config_repo,library
brotli,local_jdk,library
brotli,remotejdk11_linux_s390x_toolchain_config_repo,library
brotli,remotejdk11_linux_aarch64_toolchain_config_repo,library
brotli,remotejdk11_macos_aarch64_toolchain_config_repo,library
brotli,remotejdk11_win_toolchain_config_repo,library
brotli,remotejdk11_win_arm64_toolchain_config_repo,library
brotli,remotejdk17_linux_aarch64_toolchain_config_repo,library
brotli,remotejdk17_macos_toolchain_config_repo,library
brotli,remotejdk17_linux_toolchain_config_repo,library
brotli,remotejdk17_win_toolchain_config_repo,library
brotli,remotejdk17_win_arm64_toolchain_config_repo,library
brotli,remotejdk17_macos_aarch64_toolchain_config_repo,library
brotli,remotejdk18_linux_toolchain_config_repo,library
brotli,remotejdk18_linux_aarch64_toolchain_config_repo,library
brotli,remotejdk18_macos_toolchain_config_repo,library
brotli,local_config_sh,library
brotli,remotejdk18_macos_aarch64_toolchain_config_repo,library
brotli,remotejdk18_win_toolchain_config_repo,library
brotli,remotejdk18_win_arm64_toolchain_config_repo,library
brotli,local_config_cc_toolchains,library
brotli,rules_java,library
brotli,bazel_tools,library
brotli,local_config_cc,library
brotli,rules_cc,library
bazel-bsp,io_bazel_rules_kotlin,library
grpc-kotlin,rules_jvm_external,library
grpc-kotlin,io_grpc_grpc_java,library
grpc-kotlin,maven,library
bazel-bsp,io_bazel_rules_scala,library
bazel-bsp,bazel_skylib,library
bazel-bsp,io_bazel_rules_scala_config,library
bazel-bsp,rules_proto,library
bazel-bsp,bazel_sonatype,library
bazel-bsp,rules_jvm_external,library
grpc-kotlin,com_google_protobuf,library
bazel-bsp,rules_bazel_integration_test,library
bazel-bsp,cgrindel_bazel_starlib,library
bazel-bsp,rules_java,library
bazel-bsp,rules_python,library
bazel-bsp,bazel_binaries,library
bazel-bsp,com_github_jetbrains_kotlin,library
cloud-spanner-emulator,remote_java_tools_linux,library
grpc-kotlin,io_bazel_rules_kotlin,library
grpc-kotlin,bazel_skylib,library
grpc-kotlin,com_github_jetbrains_kotlin,library
cloud-spanner-emulator,org_golang_google_protobuf,library
cloud-spanner-emulator,org_golang_x_sys,library
cloud-spanner-emulator,com_github_golang_protobuf,library
cloud-spanner-emulator,org_golang_x_net,library
cloud-spanner-emulator,go_googleapis,library
cloud-spanner-emulator,org_golang_google_genproto,library
cloud-spanner-emulator,com_github_golang_glog,library
bazel-bsp,local_config_platform,library
bazel-bsp,remotejdk11_linux_aarch64_toolchain_config_repo,library
bazel-bsp,local_jdk,library
bazel-bsp,remotejdk11_linux_ppc64le_toolchain_config_repo,library
bazel-bsp,remotejdk11_linux_s390x_toolchain_config_repo,library
bazel-bsp,remotejdk11_linux_toolchain_config_repo,library
bazel-bsp,remotejdk18_linux_toolchain_config_repo,library
bazel-bsp,remotejdk11_macos_aarch64_toolchain_config_repo,library
bazel-bsp,remotejdk11_macos_toolchain_config_repo,library
bazel-bsp,remotejdk11_win_toolchain_config_repo,library
bazel-bsp,remotejdk17_linux_toolchain_config_repo,library
bazel-bsp,remotejdk11_win_arm64_toolchain_config_repo,library
bazel-bsp,remotejdk17_linux_aarch64_toolchain_config_repo,library
bazel-bsp,remotejdk17_macos_aarch64_toolchain_config_repo,library
bazel-bsp,remotejdk17_macos_toolchain_config_repo,library
bazel-bsp,remotejdk17_win_toolchain_config_repo,library
bazel-bsp,local_config_sh,library
bazel-bsp,remotejdk17_win_arm64_toolchain_config_repo,library
bazel-bsp,remotejdk18_macos_toolchain_config_repo,library
bazel-bsp,remotejdk18_linux_aarch64_toolchain_config_repo,library
bazel-bsp,remotejdk18_macos_aarch64_toolchain_config_repo,library
bazel-bsp,remotejdk18_win_toolchain_config_repo,library
bazel-bsp,remotejdk18_win_arm64_toolchain_config_repo,library
bazel-bsp,local_config_cc_toolchains,library
bazel-bsp,remote_java_tools,library
bazel-bsp,com_github_protocolbuffers_protobuf,library
bazel-bsp,io_bazel,library
bazel-bsp,remotejdk11_linux,library
bazel-bsp,kt_java_stub_template,library
bazel-bsp,testkit,library
bazel-bsp,bazel_tools,library
bazel-bsp,local_config_cc,library
bazel-bsp,googleapis,library
cloud-spanner-emulator,in_gopkg_yaml_v3,library
cloud-spanner-emulator,org_golang_x_text,library
grpc-kotlin,rules_proto,library
grpc-kotlin,local_config_platform,library
grpc-kotlin,local_jdk,library
grpc-kotlin,remotejdk11_linux_aarch64_toolchain_config_repo,library
grpc-kotlin,remotejdk11_linux_ppc64le_toolchain_config_repo,library
grpc-kotlin,remotejdk11_linux_s390x_toolchain_config_repo,library
grpc-kotlin,remotejdk11_macos_toolchain_config_repo,library
grpc-kotlin,remotejdk11_linux_toolchain_config_repo,library
grpc-kotlin,remotejdk11_macos_aarch64_toolchain_config_repo,library
grpc-kotlin,local_config_sh,library
grpc-kotlin,remotejdk11_win_toolchain_config_repo,library
grpc-kotlin,remotejdk11_win_arm64_toolchain_config_repo,library
grpc-kotlin,remotejdk17_linux_toolchain_config_repo,library
grpc-kotlin,remotejdk17_macos_toolchain_config_repo,library
grpc-kotlin,remotejdk17_macos_aarch64_toolchain_config_repo,library
grpc-kotlin,remotejdk17_linux_aarch64_toolchain_config_repo,library
grpc-kotlin,remotejdk17_win_arm64_toolchain_config_repo,library
grpc-kotlin,remotejdk17_win_toolchain_config_repo,library
grpc-kotlin,remotejdk18_linux_toolchain_config_repo,library
grpc-kotlin,remotejdk18_linux_aarch64_toolchain_config_repo,library
grpc-kotlin,remotejdk18_macos_toolchain_config_repo,library
grpc-kotlin,remotejdk18_macos_aarch64_toolchain_config_repo,library
grpc-kotlin,remotejdk18_win_toolchain_config_repo,library
grpc-kotlin,remotejdk18_win_arm64_toolchain_config_repo,library
grpc-kotlin,rules_cc,library
grpc-kotlin,rules_pkg,library
grpc-kotlin,rules_java,library
grpc-kotlin,rules_ruby,library
grpc-kotlin,local_config_cc_toolchains,library
grpc-kotlin,rules_python,library
grpc-kotlin,kt_java_stub_template,library
grpc-kotlin,com_google_guava_guava,library
grpc-kotlin,remotejdk11_linux,library
grpc-kotlin,remote_java_tools,library
grpc-kotlin,bazel_tools,library
grpc-kotlin,local_config_cc,library
grpc-kotlin,io_perfmark_perfmark_api,library
grpc-kotlin,com_google_j2objc_j2objc_annotations,library
grpc-kotlin,io_netty_netty_resolver,library
grpc-kotlin,io_netty_netty_buffer,library
grpc-kotlin,com_google_code_findbugs_jsr305,library
grpc-kotlin,io_netty_netty_codec,library
grpc-kotlin,io_netty_netty_handler,library
grpc-kotlin,com_google_errorprone_error_prone_annotations,library
grpc-kotlin,io_netty_netty_common,library
grpc-kotlin,io_netty_netty_transport_native_unix_common,library
grpc-kotlin,io_netty_netty_codec_http2,library
grpc-kotlin,io_netty_netty_transport,library
grpc-kotlin,io_netty_netty_codec_http,library
grpc-kotlin,io_netty_netty_handler_proxy,library
grpc-kotlin,io_netty_netty_codec_socks,library
grpc-kotlin,com_google_truth_truth,library
grpc-kotlin,remote_java_tools_linux,library
grpc-kotlin,junit_junit,library
grpc-kotlin,remote_coverage_tools,library
grpc-kotlin,com_google_guava_failureaccess,library
grpc-kotlin,com_github_google_ksp,library
grpc-kotlin,org_codehaus_mojo_animal_sniffer_annotations,library
grpc-kotlin,com_google_code_gson_gson,library
grpc-kotlin,com_google_android_annotations,library
bazel-bsp,maven,library
grpc-kotlin,upb,library
grpc-kotlin,org_apache_tomcat_annotations_api,library
grpc-kotlin,com_google_api_grpc_proto_google_common_protos,library
bazel-bsp,rules_cc,library
grpc-kotlin,com_google_absl,library
bazel-bsp,remote_java_tools_linux,library
allocation-instrumenter,google_bazel_common,library
allocation-instrumenter,bazel_skylib,library
allocation-instrumenter,rules_java,library
allocation-instrumenter,local_config_platform,library
allocation-instrumenter,remotejdk11_linux_toolchain_config_repo,library
allocation-instrumenter,remotejdk11_linux_ppc64le_toolchain_config_repo,library
allocation-instrumenter,remotejdk11_linux_aarch64_toolchain_config_repo,library
allocation-instrumenter,local_jdk,library
allocation-instrumenter,androidsdk,library
allocation-instrumenter,remotejdk11_linux_s390x_toolchain_config_repo,library
allocation-instrumenter,remotejdk11_win_arm64_toolchain_config_repo,library
allocation-instrumenter,remotejdk11_macos_aarch64_toolchain_config_repo,library
allocation-instrumenter,remotejdk11_macos_toolchain_config_repo,library
allocation-instrumenter,remotejdk17_linux_toolchain_config_repo,library
allocation-instrumenter,remotejdk11_win_toolchain_config_repo,library
allocation-instrumenter,remotejdk17_macos_toolchain_config_repo,library
allocation-instrumenter,local_config_sh,library
allocation-instrumenter,remotejdk17_macos_aarch64_toolchain_config_repo,library
allocation-instrumenter,remotejdk17_linux_aarch64_toolchain_config_repo,library
allocation-instrumenter,remotejdk18_linux_aarch64_toolchain_config_repo,library
allocation-instrumenter,remotejdk18_linux_toolchain_config_repo,library
allocation-instrumenter,remotejdk17_win_arm64_toolchain_config_repo,library
allocation-instrumenter,remotejdk17_win_toolchain_config_repo,library
allocation-instrumenter,remotejdk18_macos_toolchain_config_repo,library
allocation-instrumenter,remotejdk18_macos_aarch64_toolchain_config_repo,library
allocation-instrumenter,remotejdk18_win_toolchain_config_repo,library
allocation-instrumenter,remotejdk18_win_arm64_toolchain_config_repo,library
allocation-instrumenter,local_config_cc_toolchains,library
allocation-instrumenter,remotejdk11_linux,library
allocation-instrumenter,bazel_tools,library
allocation-instrumenter,local_config_cc,library
allocation-instrumenter,org_codehaus_plexus_plexus_utils,library
allocation-instrumenter,javax_enterprise_cdi_api,library
allocation-instrumenter,org_apache_ant_ant,library
allocation-instrumenter,org_codehaus_plexus_plexus_classworlds,library
allocation-instrumenter,org_codehaus_plexus_plexus_component_annotations,library
allocation-instrumenter,org_eclipse_sisu_org_eclipse_sisu_plexus,library
allocation-instrumenter,org_apache_maven_maven_plugin_api,library
allocation-instrumenter,org_ow2_asm_asm_tree,library
allocation-instrumenter,org_apache_maven_maven_artifact,library
allocation-instrumenter,org_pantsbuild_jarjar,library
allocation-instrumenter,org_eclipse_sisu_org_eclipse_sisu_inject,library
allocation-instrumenter,org_apache_ant_ant_launcher,library
allocation-instrumenter,org_ow2_asm_asm_commons,library
allocation-instrumenter,rules_cc,library
allocation-instrumenter,org_ow2_asm_asm,library
allocation-instrumenter,remote_java_tools,library
allocation-instrumenter,org_apache_maven_maven_model,library
grpc-kotlin,utf8_range,library
grpc-kotlin,zlib,library
allocation-instrumenter,com_google_guava_guava,library
allocation-instrumenter,com_google_guava_failureaccess,library
allocation-instrumenter,javax_annotation_jsr250_api,library
allocation-instrumenter,com_google_guava_guava_beta_checker,library
cloud-spanner-emulator,com_github_bazelbuild_buildtools,library
bazel-bsp,bazel_sonatype_deps,library
bazel-bsp,com_google_protobuf,library
bazel-bsp,com_google_protobuf_protoc_linux_x86_64,library
bazel-bsp,com_google_protobuf_protobuf_java,library
allocation-instrumenter,rules_proto,library
allocation-instrumenter,remote_java_tools_linux,library
bazel-bsp,remote_coverage_tools,library
bazel-bsp,io_bazel_rules_scala_scala_compiler,library
bazel-bsp,io_bazel_rules_scala_scala_parser_combinators,library
bazel-bsp,io_bazel_rules_scala_scala_library,library
bazel-bsp,io_bazel_rules_scala_scala_reflect,library
bazel-bsp,io_bazel_rules_scala_scala_xml,library
allocation-instrumenter,javax_inject_javax_inject,library
bazel-diff,rules_proto,library
bazel-diff,rules_jvm_external,library
bazel-diff,io_bazel_rules_kotlin,library
bazel-diff,bazel_skylib,library
bazel-diff,com_github_jetbrains_kotlin,library
bazel-bsp,rules_pkg,library
bazel-bsp,zlib,library
bazel-bsp,com_github_google_ksp,library
bazel-diff,rules_java,library
bazel-diff,local_config_platform,library
bazel-diff,remotejdk11_linux_toolchain_config_repo,library
bazel-diff,remotejdk11_linux_s390x_toolchain_config_repo,library
bazel-diff,remotejdk11_macos_aarch64_toolchain_config_repo,library
bazel-diff,remotejdk11_linux_ppc64le_toolchain_config_repo,library
bazel-diff,remotejdk11_linux_aarch64_toolchain_config_repo,library
bazel-diff,local_jdk,library
bazel-diff,remotejdk11_macos_toolchain_config_repo,library
bazel-diff,remotejdk11_win_arm64_toolchain_config_repo,library
bazel-diff,remotejdk11_win_toolchain_config_repo,library
bazel-diff,remotejdk17_linux_toolchain_config_repo,library
bazel-diff,remotejdk17_linux_aarch64_toolchain_config_repo,library
bazel-diff,remotejdk17_macos_toolchain_config_repo,library
bazel-diff,remotejdk17_macos_aarch64_toolchain_config_repo,library
bazel-diff,remotejdk17_win_arm64_toolchain_config_repo,library
bazel-diff,remotejdk18_linux_toolchain_config_repo,library
bazel-diff,remotejdk18_linux_aarch64_toolchain_config_repo,library
bazel-diff,remotejdk18_macos_toolchain_config_repo,library
bazel-diff,remotejdk18_macos_aarch64_toolchain_config_repo,library
bazel-diff,remotejdk17_win_toolchain_config_repo,library
bazel-diff,local_config_sh,library
bazel-diff,remotejdk18_win_toolchain_config_repo,library
bazel-diff,remotejdk18_win_arm64_toolchain_config_repo,library
bazel-diff,local_config_cc_toolchains,library
bazel-diff,bazel_tools,library
bazel-diff,local_config_cc,library
bazel-diff,rules_cc,library
bazel-diff,remote_java_tools,library
bazel-diff,com_github_protocolbuffers_protobuf,library
bazel-diff,kt_java_stub_template,library
bazel-diff,bazel_diff_maven,library
bazel-diff,com_google_protobuf,library
bazel-diff,rules_python,library
bazel-diff,remotejdk11_linux,library
bazel-diff,remote_java_tools_linux,library
bazel-diff,com_github_google_ksp,library
bazel-diff,com_google_protobuf_protoc_linux_x86_64,library
bazel-diff,com_google_protobuf_protobuf_java,library
verible,bazel_skylib,library
verible,com_github_google_rules_install,library
verible,rules_m4,library
verible,rules_flex,library
verible,rules_bison,library
verible,com_google_protobuf,library
verible,rules_proto,library
verible,com_grail_bazel_compdb,library
verible,rules_license,library
verible,local_config_platform,library
verible,platforms,library
verible,win_flex_bison,library
verible,local_jdk,library
verible,remotejdk11_linux_toolchain_config_repo,library
verible,remotejdk11_linux_aarch64_toolchain_config_repo,library
verible,remotejdk11_linux_s390x_toolchain_config_repo,library
verible,remotejdk11_macos_toolchain_config_repo,library
verible,remotejdk11_linux_ppc64le_toolchain_config_repo,library
verible,remotejdk11_macos_aarch64_toolchain_config_repo,library
verible,remotejdk11_win_toolchain_config_repo,library
verible,remotejdk11_win_arm64_toolchain_config_repo,library
verible,remotejdk17_linux_toolchain_config_repo,library
verible,remotejdk17_linux_aarch64_toolchain_config_repo,library
verible,remotejdk17_macos_aarch64_toolchain_config_repo,library
verible,remotejdk17_macos_toolchain_config_repo,library
verible,remotejdk17_win_toolchain_config_repo,library
verible,remotejdk17_win_arm64_toolchain_config_repo,library
verible,remotejdk18_linux_toolchain_config_repo,library
verible,remotejdk18_linux_aarch64_toolchain_config_repo,library
verible,remotejdk18_macos_toolchain_config_repo,library
verible,remotejdk18_macos_aarch64_toolchain_config_repo,library
verible,remotejdk18_win_toolchain_config_repo,library
verible,remotejdk18_win_arm64_toolchain_config_repo,library
verible,local_config_sh,library
verible,local_config_cc_toolchains,library
verible,rules_java,library
verible,jsonhpp,library
verible,com_google_absl,library
verible,rules_cc,library
verible,bazel_tools,library
verible,local_config_cc,library
verible,com_googlesource_code_re2,library
verible,zlib,library
verible,m4_v1.4.18,library
verible,rules_pkg,library
verible,rules_python,library
verible,rules_ruby,library
verible,flex_v2.6.4,library
verible,bison_v3.3.2,library
verible,upb,library
pcre2,local_config_platform,library
pcre2,rules_cc~0.0.9,library
pcre2,bazel_skylib~1.2.1,library
pcre2,platforms,library
pcre2,rules_java~5.5.1,library
pcre2,remotejdk11_linux_aarch64_toolchain_config_repo,library
pcre2,local_jdk,library
pcre2,remotejdk11_linux_toolchain_config_repo,library
pcre2,remotejdk11_linux_ppc64le_toolchain_config_repo,library
pcre2,remotejdk11_linux_s390x_toolchain_config_repo,library
pcre2,remotejdk11_macos_toolchain_config_repo,library
pcre2,remotejdk11_macos_aarch64_toolchain_config_repo,library
pcre2,remotejdk11_win_toolchain_config_repo,library
pcre2,remotejdk11_win_arm64_toolchain_config_repo,library
pcre2,remotejdk17_linux_toolchain_config_repo,library
pcre2,remotejdk17_linux_aarch64_toolchain_config_repo,library
pcre2,remotejdk17_macos_toolchain_config_repo,library
pcre2,remotejdk17_macos_aarch64_toolchain_config_repo,library
pcre2,remotejdk17_win_toolchain_config_repo,library
pcre2,remotejdk17_win_arm64_toolchain_config_repo,library
pcre2,remotejdk18_linux_toolchain_config_repo,library
pcre2,local_config_sh,library
pcre2,remotejdk18_linux_aarch64_toolchain_config_repo,library
pcre2,remotejdk18_macos_toolchain_config_repo,library
pcre2,remotejdk18_macos_aarch64_toolchain_config_repo,library
pcre2,bazel_tools~sh_configure_extension~local_config_sh,library
pcre2,remotejdk18_win_toolchain_config_repo,library
pcre2,remotejdk18_win_arm64_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk19_macos_aarch64_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk11_macos_aarch64_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk11_linux_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk11_macos_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk11_linux_s390x_toolchain_config_repo,library
pcre2,local_config_cc_toolchains,library
pcre2,bazel_tools~cc_configure_extension~local_config_cc_toolchains,library
pcre2,rules_java~5.5.1~toolchains~remotejdk11_win_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk17_macos_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk17_linux_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~local_jdk,library
pcre2,rules_java~5.5.1~toolchains~remotejdk17_macos_aarch64_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk17_win_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk19_linux_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk11_linux_ppc64le_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk19_macos_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk19_win_toolchain_config_repo,library
pcre2,rules_java~5.5.1~toolchains~remotejdk11_linux_aarch64_toolchain_config_repo,library
pcre2,rules_java,library
pcre2,bazel_tools,library
pcre2,bazel_tools~cc_configure_extension~local_config_cc,library
buildtools,io_bazel_rules_go,library
buildtools,bazel_gazelle,library
verible,utf8_range,library
buildtools,com_google_protobuf,library
buildtools,rules_proto,library
buildtools,rules_nodejs,library
buildtools,aspect_rules_js,library
buildtools,bazel_features,library
buildtools,aspect_bazel_lib,library
buildtools,bazel_skylib,library
buildtools,local_config_platform,library
buildtools,jq_toolchains,library
buildtools,go_sdk_toolchains,library
buildtools,copy_to_directory_toolchains,library
buildtools,local_jdk,library
buildtools,remotejdk11_linux_toolchain_config_repo,library
buildtools,nodejs_toolchains,library
buildtools,remotejdk11_linux_aarch64_toolchain_config_repo,library
buildtools,remotejdk11_linux_ppc64le_toolchain_config_repo,library
buildtools,remotejdk11_linux_s390x_toolchain_config_repo,library
buildtools,remotejdk11_macos_toolchain_config_repo,library
buildtools,remotejdk11_macos_aarch64_toolchain_config_repo,library
buildtools,remotejdk11_win_toolchain_config_repo,library
buildtools,remotejdk11_win_arm64_toolchain_config_repo,library
buildtools,remotejdk17_linux_toolchain_config_repo,library
buildtools,remotejdk17_linux_aarch64_toolchain_config_repo,library
buildtools,remotejdk17_macos_toolchain_config_repo,library
buildtools,remotejdk17_macos_aarch64_toolchain_config_repo,library
buildtools,remotejdk17_win_toolchain_config_repo,library
buildtools,remotejdk17_win_arm64_toolchain_config_repo,library
buildtools,remotejdk18_linux_toolchain_config_repo,library
buildtools,remotejdk18_linux_aarch64_toolchain_config_repo,library
buildtools,remotejdk18_macos_toolchain_config_repo,library
buildtools,remotejdk18_macos_aarch64_toolchain_config_repo,library
buildtools,remotejdk18_win_toolchain_config_repo,library
buildtools,remotejdk18_win_arm64_toolchain_config_repo,library
buildtools,local_config_sh,library
buildtools,local_config_cc_toolchains,library
buildtools,rules_java,library
buildtools,bazel_tools,library
buildtools,local_config_cc,library
buildtools,go_sdk,toolchain
buildtools,rules_cc,library
buildtools,bazel_gazelle_go_repository_cache,library
buildtools,com_github_golang_protobuf,library
buildtools,org_golang_google_protobuf,library
buildtools,rules_pkg,library
buildtools,rules_ruby,library
buildtools,io_bazel_rules_nogo,library
buildtools,rules_python,library
buildtools,local_config_xcode,library
buildtools,org_golang_x_tools,library
buildtools,com_google_absl,library
buildtools,upb,library
buildtools,utf8_range,library
buildtools,zlib,library
buildtools,bazel_gazelle_go_repository_tools,toolchain
buildtools,go_sdk,toolchain
closure-templates,rules_jvm_external,library
buildtools,bazel_gazelle_go_repository_tools,toolchain
buildtools,bazel_gazelle_go_repository_config,library
buildtools,skylark_syntax,library
buildtools,com_github_google_go_cmp,library
closure-templates,bazel_skylib,library
closure-templates,rules_jvm_external_deps,library
closure-templates,maven,library
closure-templates,rules_java,library
closure-templates,rules_proto,library
closure-templates,local_config_platform,library
closure-templates,remotejdk11_linux_aarch64_toolchain_config_repo,library
closure-templates,remotejdk11_linux_toolchain_config_repo,library
closure-templates,remotejdk11_linux_s390x_toolchain_config_repo,library
closure-templates,remotejdk11_linux_ppc64le_toolchain_config_repo,library
closure-templates,remotejdk11_macos_toolchain_config_repo,library
closure-templates,remotejdk11_macos_aarch64_toolchain_config_repo,library
closure-templates,remotejdk11_win_toolchain_config_repo,library
closure-templates,remotejdk11_win_arm64_toolchain_config_repo,library
closure-templates,remotejdk17_linux_toolchain_config_repo,library
closure-templates,remotejdk17_linux_aarch64_toolchain_config_repo,library
closure-templates,remotejdk17_linux_ppc64le_toolchain_config_repo,library
closure-templates,local_jdk,library
closure-templates,local_config_sh,library
closure-templates,remotejdk17_macos_toolchain_config_repo,library
closure-templates,remotejdk17_win_toolchain_config_repo,library
closure-templates,remotejdk17_macos_aarch64_toolchain_config_repo,library
closure-templates,remotejdk17_win_arm64_toolchain_config_repo,library
closure-templates,remotejdk20_linux_toolchain_config_repo,library
closure-templates,remotejdk20_linux_aarch64_toolchain_config_repo,library
closure-templates,remotejdk20_macos_toolchain_config_repo,library
closure-templates,remotejdk17_linux_s390x_toolchain_config_repo,library
closure-templates,remotejdk20_macos_aarch64_toolchain_config_repo,library
closure-templates,remotejdk20_win_toolchain_config_repo,library
closure-templates,remotejdk18_linux_toolchain_config_repo,library
closure-templates,remotejdk18_linux_aarch64_toolchain_config_repo,library
closure-templates,remotejdk18_macos_aarch64_toolchain_config_repo,library
closure-templates,remotejdk18_macos_toolchain_config_repo,library
closure-templates,remotejdk18_win_arm64_toolchain_config_repo,library
closure-templates,remotejdk18_win_toolchain_config_repo,library
closure-templates,rules_cc,library
closure-templates,com_github_protocolbuffers_protobuf,library
closure-templates,local_config_cc_toolchains,library
closure-templates,remotejdk11_linux,library
closure-templates,bazel_tools,library
closure-templates,local_config_cc,library
closure-templates,remote_java_tools,library
closure-templates,com_google_errorprone_error_prone_annotations_2_20_0,library
closure-templates,org_ow2_asm_asm_9_5,library
closure-templates,javax_annotation_javax_annotation_api_1_3_2,library
closure-templates,com_google_protobuf,library
closure-templates,com_google_flogger_google_extensions_0_7_4,library
